id,value,nearTokenId,createdAt
1168018,70130,btc.omft.near,2025-12-09 14:38:20
1168019,53988,btc.omft.near,2025-12-09 14:38:20
1168021,11257,btc.omft.near,2025-12-09 14:38:20
1168022,275000,btc.omft.near,2025-12-09 14:38:20
1168003,13653,btc.omft.near,2025-12-09 14:38:20
1168011,40000,btc.omft.near,2025-12-09 14:38:20
1168259,1000000,btc.omft.near,2025-12-09 15:04:20
1168261,761000,btc.omft.near,2025-12-09 15:04:20
1168262,15000000,btc.omft.near,2025-12-09 15:04:20
1168263,1500000,btc.omft.near,2025-12-09 15:04:20
1168258,200000,btc.omft.near,2025-12-09 15:04:20
1168260,8000000,btc.omft.near,2025-12-09 15:04:20
1168264,3699000,btc.omft.near,2025-12-09 15:04:20
1168266,19606,btc.omft.near,2025-12-09 15:04:21
1168536,10000000,btc.omft.near,2025-12-09 15:27:05
1168541,14000000,btc.omft.near,2025-12-09 15:27:12
1168542,100185,btc.omft.near,2025-12-09 15:27:12
1168544,103500,btc.omft.near,2025-12-09 15:27:12
1168540,620000,btc.omft.near,2025-12-09 15:27:12
1168543,200000000,btc.omft.near,2025-12-09 15:27:12
1168545,22605,btc.omft.near,2025-12-09 15:27:12
1168620,10000,btc.omft.near,2025-12-09 15:33:47
1168621,1113000,btc.omft.near,2025-12-09 15:33:47
1168622,24000,btc.omft.near,2025-12-09 15:33:47
1168623,6000000,btc.omft.near,2025-12-09 15:33:47
1166928,1800000,btc.omft.near,2025-12-09 13:04:51
1166929,1047897,btc.omft.near,2025-12-09 13:04:51
1166930,104220000,btc.omft.near,2025-12-09 13:04:51
1166932,13100000,btc.omft.near,2025-12-09 13:04:51
1166933,50000,btc.omft.near,2025-12-09 13:04:51
1168734,15000000,btc.omft.near,2025-12-09 15:42:14
1168735,643200,btc.omft.near,2025-12-09 15:42:14
1168760,3363751,btc.omft.near,2025-12-09 15:42:14
1168736,102246,btc.omft.near,2025-12-09 15:42:14
1168737,2188158,btc.omft.near,2025-12-09 15:42:14
1168738,4550000,btc.omft.near,2025-12-09 15:42:14
1168739,46516625,btc.omft.near,2025-12-09 15:42:14
1168740,566247,btc.omft.near,2025-12-09 15:42:14
1168741,350000,btc.omft.near,2025-12-09 15:42:14
1168743,37306,btc.omft.near,2025-12-09 15:42:14
1168744,2706000,btc.omft.near,2025-12-09 15:42:14
1168745,19531,btc.omft.near,2025-12-09 15:42:14
1168746,1370000,btc.omft.near,2025-12-09 15:42:14
1168747,500000,btc.omft.near,2025-12-09 15:42:14
1168748,60769535,btc.omft.near,2025-12-09 15:42:14
1168749,400000,btc.omft.near,2025-12-09 15:42:14
1168750,1650000,btc.omft.near,2025-12-09 15:42:14
1168752,15255,btc.omft.near,2025-12-09 15:42:14
1168754,13062,btc.omft.near,2025-12-09 15:42:14
1168757,69048,btc.omft.near,2025-12-09 15:42:14
1168758,500000,btc.omft.near,2025-12-09 15:42:14
1168759,25000,btc.omft.near,2025-12-09 15:42:14
1168761,1700000,btc.omft.near,2025-12-09 15:42:14
1168762,11300000,btc.omft.near,2025-12-09 15:42:14
1168764,4628000,btc.omft.near,2025-12-09 15:42:14
1168765,2000000,btc.omft.near,2025-12-09 15:42:14
1168766,15000,btc.omft.near,2025-12-09 15:42:14
1168768,19000,btc.omft.near,2025-12-09 15:42:14
1168769,12000,btc.omft.near,2025-12-09 15:42:14
1168771,12485,btc.omft.near,2025-12-09 15:42:14
1168772,100000,btc.omft.near,2025-12-09 15:42:14
1168773,231134,btc.omft.near,2025-12-09 15:42:14
1168775,2260000,btc.omft.near,2025-12-09 15:42:14
1168776,9170000,btc.omft.near,2025-12-09 15:42:14
1168777,60646,btc.omft.near,2025-12-09 15:42:14
1168778,20043,btc.omft.near,2025-12-09 15:42:14
1168779,35000,btc.omft.near,2025-12-09 15:42:14
1168783,44494,btc.omft.near,2025-12-09 15:42:14
1168784,22029,btc.omft.near,2025-12-09 15:42:14
1168786,26854,btc.omft.near,2025-12-09 15:42:14
1168787,27600,btc.omft.near,2025-12-09 15:42:14
1168788,28475,btc.omft.near,2025-12-09 15:42:14
1168789,2720000,btc.omft.near,2025-12-09 15:42:14
1168790,18000,btc.omft.near,2025-12-09 15:42:14
1168792,16350,btc.omft.near,2025-12-09 15:42:14
1168793,2080000,btc.omft.near,2025-12-09 15:42:14
1168794,62815,btc.omft.near,2025-12-09 15:42:14
1168795,20000000,btc.omft.near,2025-12-09 15:42:14
1168796,3963690,btc.omft.near,2025-12-09 15:42:14
1168797,1320000,btc.omft.near,2025-12-09 15:42:14
1168798,7922242,btc.omft.near,2025-12-09 15:42:14
1168742,1827000,btc.omft.near,2025-12-09 15:42:14
1168751,3555900,btc.omft.near,2025-12-09 15:42:14
1168753,680000,btc.omft.near,2025-12-09 15:42:14
1168756,13336,btc.omft.near,2025-12-09 15:42:14
1168767,3361000,btc.omft.near,2025-12-09 15:42:14
1168799,623376,btc.omft.near,2025-12-09 15:42:14
1168800,18000,btc.omft.near,2025-12-09 15:42:14
1168801,6727502,btc.omft.near,2025-12-09 15:42:14
1168755,9900000,btc.omft.near,2025-12-09 15:42:14
1168770,1972100,btc.omft.near,2025-12-09 15:42:14
1168780,3363751,btc.omft.near,2025-12-09 15:42:14
1168781,1000000,btc.omft.near,2025-12-09 15:42:14
1168782,3363751,btc.omft.near,2025-12-09 15:42:14
1168785,1395405,btc.omft.near,2025-12-09 15:42:14
1168791,11452,btc.omft.near,2025-12-09 15:42:14
1168802,10000000,btc.omft.near,2025-12-09 15:42:15
1168763,13970000,btc.omft.near,2025-12-09 15:42:14
1168774,37500,btc.omft.near,2025-12-09 15:42:14
1169218,36973,btc.omft.near,2025-12-09 16:10:48
1169219,500000000,btc.omft.near,2025-12-09 16:10:48
1169220,20692,btc.omft.near,2025-12-09 16:10:48
1169221,3287100,btc.omft.near,2025-12-09 16:10:48
1169222,220000,btc.omft.near,2025-12-09 16:10:48
1169223,320000,btc.omft.near,2025-12-09 16:10:48
1169224,230000,btc.omft.near,2025-12-09 16:10:48
1169225,10000,btc.omft.near,2025-12-09 16:10:48
1169226,46000,btc.omft.near,2025-12-09 16:10:48
1169227,40000000,btc.omft.near,2025-12-09 16:10:48
1169228,22218320,btc.omft.near,2025-12-09 16:10:48
1169230,100000,btc.omft.near,2025-12-09 16:10:48
1169231,3500000,btc.omft.near,2025-12-09 16:10:48
1169232,22944,btc.omft.near,2025-12-09 16:10:48
1169229,1000000,btc.omft.near,2025-12-09 16:10:48
1169233,59280,btc.omft.near,2025-12-09 16:10:48
1169234,10000,btc.omft.near,2025-12-09 16:10:48
1169235,114000000,btc.omft.near,2025-12-09 16:10:48
1169245,71000,btc.omft.near,2025-12-09 16:11:17
1169246,2282231,btc.omft.near,2025-12-09 16:11:17
1169247,1409395,btc.omft.near,2025-12-09 16:11:17
1169248,709427,btc.omft.near,2025-12-09 16:11:17
1169249,22700000,btc.omft.near,2025-12-09 16:11:17
1169250,200000000,btc.omft.near,2025-12-09 16:11:17
1169251,100000000,btc.omft.near,2025-12-09 16:11:17
1169252,4840000,btc.omft.near,2025-12-09 16:11:17
1169253,10400000,btc.omft.near,2025-12-09 16:11:18
1169254,520000,btc.omft.near,2025-12-09 16:11:18
1169255,280692,btc.omft.near,2025-12-09 16:11:18
1169256,666369,btc.omft.near,2025-12-09 16:11:18
1169257,4066376,btc.omft.near,2025-12-09 16:11:18
1169258,2721000,btc.omft.near,2025-12-09 16:11:18
1169259,1680000,btc.omft.near,2025-12-09 16:11:18
1169260,183000,btc.omft.near,2025-12-09 16:11:18
1169261,1581414,btc.omft.near,2025-12-09 16:11:18
1169262,70000,btc.omft.near,2025-12-09 16:11:18
1169263,70000,btc.omft.near,2025-12-09 16:11:18
1169264,23181,btc.omft.near,2025-12-09 16:11:18
1169265,67000,btc.omft.near,2025-12-09 16:11:18
1169266,500000,btc.omft.near,2025-12-09 16:11:18
1169267,20000,btc.omft.near,2025-12-09 16:11:18
1169268,1720000,btc.omft.near,2025-12-09 16:11:18
1169269,245000,btc.omft.near,2025-12-09 16:11:18
1169270,798000,btc.omft.near,2025-12-09 16:11:18
1169271,184205,btc.omft.near,2025-12-09 16:11:18
1169392,28000,btc.omft.near,2025-12-09 16:18:46
1169393,500000000,btc.omft.near,2025-12-09 16:18:46
1169394,334200,btc.omft.near,2025-12-09 16:18:46
1169395,7370000,btc.omft.near,2025-12-09 16:18:46
1169396,31767,btc.omft.near,2025-12-09 16:18:46
1169397,15000000,btc.omft.near,2025-12-09 16:18:46
1169398,60000,btc.omft.near,2025-12-09 16:18:46
1169399,550000,btc.omft.near,2025-12-09 16:18:46
1169400,90427,btc.omft.near,2025-12-09 16:18:46
1169401,22500,btc.omft.near,2025-12-09 16:18:46
1169492,3462226,btc.omft.near,2025-12-09 16:23:10
1169493,16824,btc.omft.near,2025-12-09 16:23:10
1169494,2500000,btc.omft.near,2025-12-09 16:23:10
1169495,9000000,btc.omft.near,2025-12-09 16:23:10
1169496,782030,btc.omft.near,2025-12-09 16:23:10
1169497,1000000,btc.omft.near,2025-12-09 16:23:10
1169498,8000000,btc.omft.near,2025-12-09 16:23:10
1169499,347417,btc.omft.near,2025-12-09 16:23:10
1169514,157000,btc.omft.near,2025-12-09 16:24:12
1169515,25200000,btc.omft.near,2025-12-09 16:24:12
1169644,15000000,btc.omft.near,2025-12-09 16:33:44
1169647,90000,btc.omft.near,2025-12-09 16:33:44
1169649,500000,btc.omft.near,2025-12-09 16:33:44
1169650,1580000,btc.omft.near,2025-12-09 16:33:44
1169651,500000000,btc.omft.near,2025-12-09 16:33:44
1169652,15912792,btc.omft.near,2025-12-09 16:33:44
1169655,220000,btc.omft.near,2025-12-09 16:33:44
1169656,990000000,btc.omft.near,2025-12-09 16:33:44
1169657,12491535,btc.omft.near,2025-12-09 16:33:44
1169658,4228000,btc.omft.near,2025-12-09 16:33:44
1169659,95304591,btc.omft.near,2025-12-09 16:33:44
1169660,1600000,btc.omft.near,2025-12-09 16:33:44
1169661,397200,btc.omft.near,2025-12-09 16:33:44
1169662,970000,btc.omft.near,2025-12-09 16:33:44
1169663,329000,btc.omft.near,2025-12-09 16:33:44
1169664,728871,btc.omft.near,2025-12-09 16:33:44
1169665,16410,btc.omft.near,2025-12-09 16:33:44
1169666,23000,btc.omft.near,2025-12-09 16:33:44
1169667,1562560,btc.omft.near,2025-12-09 16:33:44
1169668,10000000,btc.omft.near,2025-12-09 16:33:44
1169669,323000,btc.omft.near,2025-12-09 16:33:44
1169670,50000,btc.omft.near,2025-12-09 16:33:44
1169671,6100000,btc.omft.near,2025-12-09 16:33:44
1169672,14949432,btc.omft.near,2025-12-09 16:33:44
1169673,112000,btc.omft.near,2025-12-09 16:33:44
1169645,107000,btc.omft.near,2025-12-09 16:33:44
1169646,655550,btc.omft.near,2025-12-09 16:33:44
1169648,20000,btc.omft.near,2025-12-09 16:33:44
1169653,16750000,btc.omft.near,2025-12-09 16:33:44
1169654,190609183,btc.omft.near,2025-12-09 16:33:44
1169674,100000,btc.omft.near,2025-12-09 16:33:44
1169675,90000,btc.omft.near,2025-12-09 16:33:44
1169811,414900,btc.omft.near,2025-12-09 16:43:49
1169812,17570,btc.omft.near,2025-12-09 16:43:49
1169813,1201000,btc.omft.near,2025-12-09 16:43:49
1169814,99181,btc.omft.near,2025-12-09 16:43:49
1169815,7210000,btc.omft.near,2025-12-09 16:43:49
1169816,16338,btc.omft.near,2025-12-09 16:43:49
1169817,3300000,btc.omft.near,2025-12-09 16:43:49
1169818,194677,btc.omft.near,2025-12-09 16:43:49
1169819,329776,btc.omft.near,2025-12-09 16:43:49
1169820,2474288,btc.omft.near,2025-12-09 16:43:49
1169821,1016384,btc.omft.near,2025-12-09 16:43:49
1169822,15000,btc.omft.near,2025-12-09 16:43:49
1169823,102154,btc.omft.near,2025-12-09 16:43:49
1169824,2156000,btc.omft.near,2025-12-09 16:43:49
1169825,33198,btc.omft.near,2025-12-09 16:43:49
1169826,3505854,btc.omft.near,2025-12-09 16:43:49
1169827,1000000,btc.omft.near,2025-12-09 16:43:49
1169828,100000000,btc.omft.near,2025-12-09 16:43:49
1169829,59683,btc.omft.near,2025-12-09 16:43:49
1169830,1339200,btc.omft.near,2025-12-09 16:43:49
1169831,66518,btc.omft.near,2025-12-09 16:43:49
1169903,550000,btc.omft.near,2025-12-09 16:48:17
1169904,10000,btc.omft.near,2025-12-09 16:48:17
1169905,100000,btc.omft.near,2025-12-09 16:48:17
1169906,99181,btc.omft.near,2025-12-09 16:48:17
1169907,20362432,btc.omft.near,2025-12-09 16:48:17
1169908,17014644,btc.omft.near,2025-12-09 16:48:17
1169909,26639,btc.omft.near,2025-12-09 16:48:17
1169910,11020000,btc.omft.near,2025-12-09 16:48:17
1169911,9050000,btc.omft.near,2025-12-09 16:48:17
1169912,2300000,btc.omft.near,2025-12-09 16:48:17
1169913,33000,btc.omft.near,2025-12-09 16:48:17
1169914,109181,btc.omft.near,2025-12-09 16:48:17
1169915,4997277,btc.omft.near,2025-12-09 16:48:17
1169916,100181,btc.omft.near,2025-12-09 16:48:17
1170186,3004634,btc.omft.near,2025-12-09 17:04:16
1170188,543326,btc.omft.near,2025-12-09 17:04:26
1170195,59750,btc.omft.near,2025-12-09 17:04:49
1170196,237000,btc.omft.near,2025-12-09 17:04:49
1170197,15000000,btc.omft.near,2025-12-09 17:04:49
1170198,14310,btc.omft.near,2025-12-09 17:04:49
1170199,200000,btc.omft.near,2025-12-09 17:04:49
1170200,5000000,btc.omft.near,2025-12-09 17:04:49
1170201,56900,btc.omft.near,2025-12-09 17:04:49
1170202,85355,btc.omft.near,2025-12-09 17:04:49
1170203,1580000,btc.omft.near,2025-12-09 17:04:49
1170204,40000000,btc.omft.near,2025-12-09 17:04:49
1170380,700000,btc.omft.near,2025-12-09 17:15:47
1170381,855000,btc.omft.near,2025-12-09 17:15:47
1170396,161510,btc.omft.near,2025-12-09 17:16:26
1170402,81032,btc.omft.near,2025-12-09 17:16:46
1170403,20000000,btc.omft.near,2025-12-09 17:16:46
1170406,5000000,btc.omft.near,2025-12-09 17:16:50
1170407,125000,btc.omft.near,2025-12-09 17:16:50
1170414,4160000,btc.omft.near,2025-12-09 17:16:50
1170404,10751240,btc.omft.near,2025-12-09 17:16:50
1170405,8109126,btc.omft.near,2025-12-09 17:16:50
1170408,425396,btc.omft.near,2025-12-09 17:16:50
1170409,12236,btc.omft.near,2025-12-09 17:16:50
1170410,5000000,btc.omft.near,2025-12-09 17:16:50
1170411,20000000,btc.omft.near,2025-12-09 17:16:50
1170412,27516,btc.omft.near,2025-12-09 17:16:50
1170416,4000000,btc.omft.near,2025-12-09 17:16:50
1170425,36000,btc.omft.near,2025-12-09 17:16:50
1170413,11100000,btc.omft.near,2025-12-09 17:16:50
1170415,902800,btc.omft.near,2025-12-09 17:16:50
1170417,106989160,btc.omft.near,2025-12-09 17:16:50
1170418,25000000,btc.omft.near,2025-12-09 17:16:50
1170419,150000,btc.omft.near,2025-12-09 17:16:50
1170420,242880,btc.omft.near,2025-12-09 17:16:50
1170421,5352270,btc.omft.near,2025-12-09 17:16:50
1170422,3126518,btc.omft.near,2025-12-09 17:16:50
1170423,16319,btc.omft.near,2025-12-09 17:16:50
1170424,56213,btc.omft.near,2025-12-09 17:16:50
1170426,72426,btc.omft.near,2025-12-09 17:16:50
1170428,10800,btc.omft.near,2025-12-09 17:16:50
1170429,15000,btc.omft.near,2025-12-09 17:16:50
1170430,18612,btc.omft.near,2025-12-09 17:16:50
1170431,3592140,btc.omft.near,2025-12-09 17:16:50
1170432,4400000,btc.omft.near,2025-12-09 17:16:50
1170433,14439,btc.omft.near,2025-12-09 17:16:50
1170434,8840000,btc.omft.near,2025-12-09 17:16:50
1170435,30000,btc.omft.near,2025-12-09 17:16:50
1170436,34903,btc.omft.near,2025-12-09 17:16:50
1170437,46651,btc.omft.near,2025-12-09 17:16:50
1170438,2998287,btc.omft.near,2025-12-09 17:16:50
1170440,20000,btc.omft.near,2025-12-09 17:16:50
1170441,1178000,btc.omft.near,2025-12-09 17:16:50
1170442,784964,btc.omft.near,2025-12-09 17:16:50
1170443,2628474,btc.omft.near,2025-12-09 17:16:50
1170444,12995,btc.omft.near,2025-12-09 17:16:50
1170445,693640,btc.omft.near,2025-12-09 17:16:50
1170446,1150700,btc.omft.near,2025-12-09 17:16:50
1170447,20173037,btc.omft.near,2025-12-09 17:16:50
1170448,25049790,btc.omft.near,2025-12-09 17:16:50
1170449,27463,btc.omft.near,2025-12-09 17:16:50
1170450,16364700,btc.omft.near,2025-12-09 17:16:50
1170451,106669,btc.omft.near,2025-12-09 17:16:50
1170452,15300,btc.omft.near,2025-12-09 17:16:50
1170453,46750,btc.omft.near,2025-12-09 17:16:50
1170454,60000,btc.omft.near,2025-12-09 17:16:51
1170455,16342,btc.omft.near,2025-12-09 17:16:51
1170456,92020,btc.omft.near,2025-12-09 17:16:51
1170457,1600000,btc.omft.near,2025-12-09 17:16:51
1170427,18000,btc.omft.near,2025-12-09 17:16:50
1170439,3595108,btc.omft.near,2025-12-09 17:16:50
1170458,496500,btc.omft.near,2025-12-09 17:16:51
1170459,50000,btc.omft.near,2025-12-09 17:16:51
1170460,12000,btc.omft.near,2025-12-09 17:16:51
1170461,11000000,btc.omft.near,2025-12-09 17:16:52
1170551,43971,btc.omft.near,2025-12-09 17:22:22
1170552,1000000,btc.omft.near,2025-12-09 17:22:22
1170553,760000,btc.omft.near,2025-12-09 17:22:22
1170554,200000000,btc.omft.near,2025-12-09 17:22:22
1170555,5522000,btc.omft.near,2025-12-09 17:22:22
1170556,128265,btc.omft.near,2025-12-09 17:22:22
1170557,63678,btc.omft.near,2025-12-09 17:22:22
1170558,744103,btc.omft.near,2025-12-09 17:22:22
1170559,5000000,btc.omft.near,2025-12-09 17:22:22
1170560,1696362,btc.omft.near,2025-12-09 17:22:22
1170561,25380,btc.omft.near,2025-12-09 17:22:22
1170562,129251,btc.omft.near,2025-12-09 17:22:22
1170563,41790,btc.omft.near,2025-12-09 17:22:22
1170564,104990,btc.omft.near,2025-12-09 17:22:22
1170565,1900000,btc.omft.near,2025-12-09 17:22:22
1170566,50000,btc.omft.near,2025-12-09 17:22:22
1170567,4919806,btc.omft.near,2025-12-09 17:22:22
1170568,90181,btc.omft.near,2025-12-09 17:22:22
1170569,123063,btc.omft.near,2025-12-09 17:22:22
1170570,15000000,btc.omft.near,2025-12-09 17:22:22
1170720,500000,btc.omft.near,2025-12-09 17:30:08
1170742,101000000,btc.omft.near,2025-12-09 17:31:18
1170743,1013000,btc.omft.near,2025-12-09 17:31:18
1170744,5620254,btc.omft.near,2025-12-09 17:31:18
1170745,1000000,btc.omft.near,2025-12-09 17:31:18
1170746,760000,btc.omft.near,2025-12-09 17:31:18
1170747,2765072,btc.omft.near,2025-12-09 17:31:18
1170748,132189,btc.omft.near,2025-12-09 17:31:18
1170749,3000000,btc.omft.near,2025-12-09 17:31:18
1170750,22114841,btc.omft.near,2025-12-09 17:31:18
1170751,815368,btc.omft.near,2025-12-09 17:31:18
1170752,20000,btc.omft.near,2025-12-09 17:31:18
1170753,270000,btc.omft.near,2025-12-09 17:31:18
1170754,3097804,btc.omft.near,2025-12-09 17:31:18
1170755,980000,btc.omft.near,2025-12-09 17:31:18
1170756,185780,btc.omft.near,2025-12-09 17:31:18
1170757,80000,btc.omft.near,2025-12-09 17:31:18
1170758,110000,btc.omft.near,2025-12-09 17:31:18
1170759,5000000,btc.omft.near,2025-12-09 17:31:18
1170760,30489,btc.omft.near,2025-12-09 17:31:18
1170761,92669,btc.omft.near,2025-12-09 17:31:18
1170764,1770300,btc.omft.near,2025-12-09 17:31:18
1170765,20783,btc.omft.near,2025-12-09 17:31:18
1170766,37133,btc.omft.near,2025-12-09 17:31:18
1170762,53678,btc.omft.near,2025-12-09 17:31:18
1170770,40000,btc.omft.near,2025-12-09 17:31:18
1170771,185496640,btc.omft.near,2025-12-09 17:31:18
1170772,141006,btc.omft.near,2025-12-09 17:31:18
1170773,28039621,btc.omft.near,2025-12-09 17:31:18
1170774,64400,btc.omft.near,2025-12-09 17:31:18
1170775,1146658,btc.omft.near,2025-12-09 17:31:18
1170776,316007,btc.omft.near,2025-12-09 17:31:18
1170777,274186,btc.omft.near,2025-12-09 17:31:18
1170763,349500,btc.omft.near,2025-12-09 17:31:18
1170767,101995,btc.omft.near,2025-12-09 17:31:18
1170768,800000,btc.omft.near,2025-12-09 17:31:18
1170769,1167000,btc.omft.near,2025-12-09 17:31:18
1170841,899455,btc.omft.near,2025-12-09 17:35:40
1170842,2675947,btc.omft.near,2025-12-09 17:35:40
1170843,98000,btc.omft.near,2025-12-09 17:35:40
1170844,858216,btc.omft.near,2025-12-09 17:35:40
1170845,107102,btc.omft.near,2025-12-09 17:35:40
1170846,7685508,btc.omft.near,2025-12-09 17:35:40
1170847,18500,btc.omft.near,2025-12-09 17:35:41
1170848,1500000,btc.omft.near,2025-12-09 17:35:41
1170849,120000,btc.omft.near,2025-12-09 17:35:41
1170850,670000,btc.omft.near,2025-12-09 17:35:41
1170851,428100,btc.omft.near,2025-12-09 17:35:41
1170852,30000,btc.omft.near,2025-12-09 17:35:41
1171073,4000000,btc.omft.near,2025-12-09 17:48:49
1171074,100000000,btc.omft.near,2025-12-09 17:48:49
1171078,21400,btc.omft.near,2025-12-09 17:48:49
1171080,1000000,btc.omft.near,2025-12-09 17:48:49
1171061,100000,btc.omft.near,2025-12-09 17:48:49
1171069,30000,btc.omft.near,2025-12-09 17:48:49
1171070,489369,btc.omft.near,2025-12-09 17:48:49
1171075,92750,btc.omft.near,2025-12-09 17:48:49
1171076,1090000,btc.omft.near,2025-12-09 17:48:49
1171083,1000000,btc.omft.near,2025-12-09 17:48:49
1171085,25796083,btc.omft.near,2025-12-09 17:48:49
1171072,30481,btc.omft.near,2025-12-09 17:48:49
1171077,11000,btc.omft.near,2025-12-09 17:48:49
1171079,626087,btc.omft.near,2025-12-09 17:48:49
1171081,476640,btc.omft.near,2025-12-09 17:48:49
1171082,2500000,btc.omft.near,2025-12-09 17:48:49
1171084,55073,btc.omft.near,2025-12-09 17:48:49
1171056,1000000,btc.omft.near,2025-12-09 17:48:46
1171057,5498320,btc.omft.near,2025-12-09 17:48:49
1171059,10227920,btc.omft.near,2025-12-09 17:48:49
1171060,29870000,btc.omft.near,2025-12-09 17:48:49
1171062,9989035,btc.omft.near,2025-12-09 17:48:49
1171063,12200,btc.omft.near,2025-12-09 17:48:49
1171064,50000,btc.omft.near,2025-12-09 17:48:49
1171065,760599,btc.omft.near,2025-12-09 17:48:49
1171066,87500,btc.omft.near,2025-12-09 17:48:49
1171067,790000,btc.omft.near,2025-12-09 17:48:49
1171068,1000000,btc.omft.near,2025-12-09 17:48:49
1171071,90000,btc.omft.near,2025-12-09 17:48:49
1171269,149994686,btc.omft.near,2025-12-09 18:01:20
1171272,200000,btc.omft.near,2025-12-09 18:01:20
1171273,1750000,btc.omft.near,2025-12-09 18:01:20
1171274,31000000,btc.omft.near,2025-12-09 18:01:20
1171275,100000000,btc.omft.near,2025-12-09 18:01:20
1171276,16510000,btc.omft.near,2025-12-09 18:01:20
1171279,248250,btc.omft.near,2025-12-09 18:01:20
1171280,14577,btc.omft.near,2025-12-09 18:01:20
1171270,3800000,btc.omft.near,2025-12-09 18:01:20
1171271,2030000,btc.omft.near,2025-12-09 18:01:20
1171277,17827,btc.omft.near,2025-12-09 18:01:20
1171278,71591,btc.omft.near,2025-12-09 18:01:20
1171281,15609,btc.omft.near,2025-12-09 18:01:20
1171282,1700000,btc.omft.near,2025-12-09 18:01:20
1171283,992026,btc.omft.near,2025-12-09 18:01:20
1171284,200000,btc.omft.near,2025-12-09 18:01:20
1171661,27084000,btc.omft.near,2025-12-09 18:31:23
1171662,1100000,btc.omft.near,2025-12-09 18:31:23
1171663,846299,btc.omft.near,2025-12-09 18:31:23
1171664,440000,btc.omft.near,2025-12-09 18:31:23
1171665,88900,btc.omft.near,2025-12-09 18:31:23
1171666,34000,btc.omft.near,2025-12-09 18:31:23
1171667,6474163,btc.omft.near,2025-12-09 18:31:23
1171668,400000,btc.omft.near,2025-12-09 18:31:23
1171670,6800000,btc.omft.near,2025-12-09 18:31:23
1171669,250000,btc.omft.near,2025-12-09 18:31:23
1171671,206790,btc.omft.near,2025-12-09 18:31:23
1171672,709081,btc.omft.near,2025-12-09 18:31:23
1171673,208519,btc.omft.near,2025-12-09 18:31:23
1171674,1595000,btc.omft.near,2025-12-09 18:31:23
1171675,30000,btc.omft.near,2025-12-09 18:31:23
1171676,225463,btc.omft.near,2025-12-09 18:31:23
1171677,385695,btc.omft.near,2025-12-09 18:31:23
1171735,60000,btc.omft.near,2025-12-09 18:35:18
1171737,5095949,btc.omft.near,2025-12-09 18:35:18
1171738,600000,btc.omft.near,2025-12-09 18:35:18
1171739,35690000,btc.omft.near,2025-12-09 18:35:18
1171741,86644,btc.omft.near,2025-12-09 18:35:18
1171742,43000,btc.omft.near,2025-12-09 18:35:18
1171743,156332,btc.omft.near,2025-12-09 18:35:18
1171746,1747066,btc.omft.near,2025-12-09 18:35:18
1171732,2133000,btc.omft.near,2025-12-09 18:35:18
1171733,24423672,btc.omft.near,2025-12-09 18:35:18
1171734,19030,btc.omft.near,2025-12-09 18:35:18
1171736,51220,btc.omft.near,2025-12-09 18:35:18
1171745,11000,btc.omft.near,2025-12-09 18:35:18
1171747,243600,btc.omft.near,2025-12-09 18:35:18
1171748,160000,btc.omft.near,2025-12-09 18:35:18
1171749,10700,btc.omft.near,2025-12-09 18:35:18
1171750,27625,btc.omft.near,2025-12-09 18:35:18
1171751,40000,btc.omft.near,2025-12-09 18:35:18
1171752,1054000,btc.omft.near,2025-12-09 18:35:18
1171753,7595908,btc.omft.near,2025-12-09 18:35:18
1171754,7600000,btc.omft.near,2025-12-09 18:35:18
1171755,40000,btc.omft.near,2025-12-09 18:35:18
1171756,94753,btc.omft.near,2025-12-09 18:35:18
1171757,72700,btc.omft.near,2025-12-09 18:35:18
1171740,15104,btc.omft.near,2025-12-09 18:35:18
1171758,6489000,btc.omft.near,2025-12-09 18:35:18
1171759,560000,btc.omft.near,2025-12-09 18:35:18
1171760,2200000,btc.omft.near,2025-12-09 18:35:18
1171761,7877075,btc.omft.near,2025-12-09 18:35:18
1171762,25900000,btc.omft.near,2025-12-09 18:35:18
1171763,3751390,btc.omft.near,2025-12-09 18:35:18
1171764,10200000,btc.omft.near,2025-12-09 18:35:19
1171765,300000,btc.omft.near,2025-12-09 18:35:19
1171744,37817,btc.omft.near,2025-12-09 18:35:18
1171807,24998089,btc.omft.near,2025-12-09 18:38:47
1171808,20000,btc.omft.near,2025-12-09 18:38:47
1171809,47059815,btc.omft.near,2025-12-09 18:38:47
1171810,7759200,btc.omft.near,2025-12-09 18:38:47
1171811,920000,btc.omft.near,2025-12-09 18:38:47
1171812,616810,btc.omft.near,2025-12-09 18:38:47
1172107,508000,btc.omft.near,2025-12-09 19:00:23
1172108,10000000,btc.omft.near,2025-12-09 19:00:23
1172109,20000,btc.omft.near,2025-12-09 19:00:23
1172110,288005,btc.omft.near,2025-12-09 19:00:23
1172112,17024,btc.omft.near,2025-12-09 19:00:23
1172113,140000,btc.omft.near,2025-12-09 19:00:23
1172114,450000,btc.omft.near,2025-12-09 19:00:23
1172115,13790900,btc.omft.near,2025-12-09 19:00:23
1172111,100000,btc.omft.near,2025-12-09 19:00:23
1172387,2000000,btc.omft.near,2025-12-09 19:22:47
1172388,540000,btc.omft.near,2025-12-09 19:22:48
1172401,47500,btc.omft.near,2025-12-09 19:23:55
1172402,39000,btc.omft.near,2025-12-09 19:23:55
1172404,4400000,btc.omft.near,2025-12-09 19:23:56
